department,disease,section,question,prompt,href,gpt_gene,extracted_text
普通外科,伤口感染,概述,艾滋病可以通过伤口感染吗？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：艾滋病可以通过伤口感染吗？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_10936654288314371024?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,传染途径,
普通外科,伤口感染,概述,伤口感染有什么后果？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：伤口感染有什么后果？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_10936654288314371024?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,并发症,['并发症']
普通外科,伤口感染,概述,伤口感染时应如何处理？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：伤口感染时应如何处理？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_10936654288314371024?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,急救方法,['急救方法']
皮肤性病科,药疹,概述,药疹是不是一服用过敏药物就立刻发作？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：药疹是不是一服用过敏药物就立刻发作？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_11085728746420975429?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,症状,['症状']
皮肤性病科,药疹,概述,药疹出现水疱时可不可以挤破？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：药疹出现水疱时可不可以挤破？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_11085728746420975429?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,自限性,['自限性']
皮肤性病科,药疹,概述,出现药疹时可不可以在家自行观察？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：出现药疹时可不可以在家自行观察？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_11085728746420975429?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,其他预后,['其他预后']
呼吸内科,肺源性心脏病,概述,什么是肺源性心脏病？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：什么是肺源性心脏病？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_8518525715831854978?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,疾病介绍,['疾病介绍']
呼吸内科,肺源性心脏病,概述,慢性肺源性心脏病最常见的原因？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：慢性肺源性心脏病最常见的原因？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_8518525715831854978?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,疾病介绍、发病机制、症状、诊断依据、治疗方法、并发症、影响生活质量、影响寿命、其他预后、流行病学,
呼吸内科,肺源性心脏病,概述,肺心病患者平时需要注意什么？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：肺心病患者平时需要注意什么？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_8518525715831854978?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,日常护理和注意事项,['日常护理和注意事项']
泌尿外科,前列腺导管腺癌,概述,前列腺导管腺癌需要手术治疗吗？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：前列腺导管腺癌需要手术治疗吗？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_10938228058868122537?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,治疗方法,['治疗方法']
泌尿外科,前列腺导管腺癌,概述,早期筛查前列腺导管腺癌需要做什么？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：早期筛查前列腺导管腺癌需要做什么？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_10938228058868122537?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,早期发现预防,['早期发现']
泌尿外科,前列腺导管腺癌,概述,前列腺导管腺癌的早期症状是什么？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：前列腺导管腺癌的早期症状是什么？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_10938228058868122537?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,症状,['症状']
皮肤性病科,交界痣,概述,交界痣经手术治疗后会复发吗？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：交界痣经手术治疗后会复发吗？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_10859657189828265502?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,自限性，治疗方法，预后,
皮肤性病科,交界痣,概述,交界痣一定要手术么？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：交界痣一定要手术么？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_10859657189828265502?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,疾病介绍、治疗方法、自限性,
皮肤性病科,交界痣,概述,交界痣出现哪些变化提示可能恶性病变？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：交界痣出现哪些变化提示可能恶性病变？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_10859657189828265502?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,良恶性,['良恶性']
肿瘤科,原位癌,概述,什么是原位癌？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：什么是原位癌？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_11165772840593359490?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,疾病介绍,['疾病介绍']
肿瘤科,原位癌,概述,怎么发现原位癌？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：怎么发现原位癌？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_11165772840593359490?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,早期发现预防,['早期发现']
